,comentario,liguagem
78,"@ed sheron May we all continue to ""Think Outloud!"" Thank you for your music! Congratulations on your win! This is also a win for your fans too! ",en
79,"This is a fantastic song. I am 74 and I have been listening to Marvin Gaye since his early days and I'm a huge fan. I hear nothing resembling a Marvin Gaye song in Ed Sheeran's hit song. I am, however, considering becoming a huge Ed Sheeran fan after listening to this wonderful love song.",en
80,Alguém mais escutando essa perfeição em 2022?,pt
81,"This video is just as beautiful a the song is. Both have such feelings and emotion, love expressed in words and sight.",en
82,"Quando suas pernas não funcionam como antes 
When your legs don't work like they used to before 

E eu não posso tirar você do chão ",pt
83,Really nice song! We enjoyed the beautiful melody. Always follow your dreams Ed! Thank you Ed Sheeran,en
84,What a lovely song. ,en
85,"Making legendary music isn't easy, but Ed Sheeran can do it.

It's a very pure and beautiful song.",en
86,this song is always on my playlist...seems fresh to me anytime I play it..can't get enough of this song️️,en
87,"Very emotional song Ed sheeran your fan still growing so far
We live in uk and we supporting you
Keep growing Ed sheeran
I which all the best for your amazing careers",en
88,Such a beautiful song and breathtaking dance! I get goosebumps by watching this! Congratulations and thank you Ed Sheeran! ️,en
89,Awesome stuff. Soulful singing.,en
90,6 years later and this song still hits different,en
91,I love this song!,en
92,"Exactly . ....keep going Ed Sheeran. Don't let your detractors get the best of you. You are honest, and have integrity. You are a solid artist and keep doing what you do!  We all love you, and back you.",en
93,"Back here again , well done Ed for standing your ground as a great original song writer .",en
94,such an awesome song,en
95,"I just woke up and saw that my husband sent me this video from work. I’m not much of a fan of this type of music, but I immediately started crying at the opening lyrics because my legs hurt so much. I’ve been living with chronic illness for 7 years and he’s been with me through it all. He’s an amazing man and I’m so lucky to have him.",en
96,I remember when I was when I watched this video for the first time and I fell in love with this song and video. kudos to ed for keep fighting.,en
97,I love this song. This was one of my wedding songs,en
98,One of the serial video ever clean and the dancing is beautiful.Great job MR. Shearden,en
99,I cannot imagine what it’s like to have literally half the world hear your voice.,en
100,That was brilliant! That was great choreography! (Better than what I took part in!) And a very nice song.,en
101,I love love this song! It reminds me of the times when teens had  romance dating.,en
102,This is a masterpiece of Ed sheeran. No one is allowed to ruin this beautiful music of Ed,en
103,2023 and it's still a masterpiece,en
104,This is the ultimate WEDDING SONG you can SEE the LOVE ALL OVER THEM,en
105,"This song is like Wine, the older it get the better it becomes",en
106,"My daughter just got married 5/6/23 & they danced to this for their first dance it was magical ! 
Crying now listening 
so happy for them !",en
107,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
108,"Congratulations, Ed Sheeran!#EdSheeranFan",en
109,2014? I can vividly remember so much from that specific year that it feels like it was just yesterday. love this music!,en
110,A stunningly beautiful song nothing like the other song.,en
111,"Here are the beautiful lyrics ::

When your legs don't work like they used to before
And I can't sweep you off of your feet",en
112,What a  music men ,en
113,"Damn!! I love you Ed Sheeran!! You got me thinking out loud whiles watching this video for how many times, I lost count. I love you I love you I love you! Timeless Masterpiece ️",en
114,"This love song really fits with the nature of GOD. He really deserves the most this praise, cause it is a praise",en
115,Sounds like Let's Get It On. But it's so different. Glad you won the suit. And this video is simply beautiful. Well done to you and your amazing partner!,en
116,"This song is gonna be the next "" Counting Stars "" because it never gets old and still gives me chills",en
117,Congratulations ed sheeran...you deserve to win the lawsuit...keep doing music ..we as music lovers love to hear more from you️,en
118,ESSE  VÍDEO  LINDO DEMAIS AMO.AMO ,pt
119,Cheers! Keep making great music,en
120,This such an amazing song I just live the song and his VOICE,en
121,This song hits differently on a lonely cold dark night...,en
122,Amazing performance ,en
123,Se vc voltou pra ouvir esse som Parabéns! Seu gosto e excelente!!!,pt
124,não podemos deixar Waka Waka da Shakira passar essa música e se tornar a 10° música com mais views no YouTube!,pt
125,ICONIC MASTERPIECE!!!!!!!!!️,en
126,This song will be played at my wedding even if I get married in 10 years.,en
127,"This song was the first dance at our wedding. Wow, Memories.",en
128,This dancer is so amazing and beautiful she dances so graceful she makes Ed Sheeran looks likes he's dancing.. She's very talented and the song is beautiful,en
129,Come back here to say I love this song. I love your songs Ed.,en
130,I’m thinking out loud that this is one of the greatest songs of all time!!!!!,en
131,Very fantastic thanks Ed for a song which i always play whenever I think about love,en
132,This is such a beautiful song and sounds nothing like “let’s get it on” sorry you had to go through that baseless accusation and that you rightfully won the case. Keep on making your music!!,en
133,"I, too, love Let’s Get It On, but I weep when I hear this song.”People fall in love in mysterious ways “…truth",en
134,"A more mature, calm and loving composition with perspective and tender lyrics in a song I can finally relate to (at age 79!). Yes!",en
135,Always keeping it classy.,en
136,In my case this is a song for more hearths that we touched! ,en
137,This is Ed's best songs and it is one of songs that will last for so many years,en
138,"Support you Ed, legend and pls don’t stop to continue your talent ",en
139,always be my jam i love ed sheeran for the rest of my life,en
140,That song is very tasteful. Well done to the creator  a true talented singer,en
141,"It will never get any better than this. The song, and this video. An unmatched masterpiece.",en
142,I love your voice. I love your music. Thank you Ed ,en
143,6 years later this song is still good,en
144,"Ed Sheeran  Master Genius Of Music With His Unique Unforgettable Timeless Songs , Great Song Writer Also …Another Great Hit ",en
145,"A wonderful  video , which  has sense and real deep and pure beauty",en
146,This choreography is so sweet and perfect! Does anybody know the name of the dance! She is really amazing,en
147,I have loved this song for years,en
148,This dance is amazing! Awesome!,en
149,"Ed's superb singing aside, can we just take a moment to applaud the girl? She's got some serious moves.",en
150,And he can dance too. Love it.,en
151,I can listen to this everyday,en
152,"I had never heard the other one, so that says a lot. This one is for another generation and I absolutely loved it 
No idea who the other artist was until now. So his fans should be seeing the positive of this ",en
153,It’s May 2023 and THIS SONG STILL GOES STRONG ,en
154,anyone else coming back nearly 6 years later because his music is just that good.,en
155,"Ed can dance, also",en
156,"I can understand how, when listening to the comparisons of the 2 it could be considered possibly copyright infringement.  Although quite different, but  quite the same. Your team is very fortunate! The wording is different and the tempo changed but the overall prospective is the same.  I personally feel that you are an amazing artist so why not create your own lane!!!!!!",en
157,Ed Sheeran is a huge talent.,en
158,Congratulations on your win..keep singing  ,en
159,It's been 5 years but i'm still listening to this masterpiece.,en
160,As always another beautiful song,en
161,"I love this song. My number one song is perfect in my number two song is thinking out loud. My husband is 70, And I am 65. We have been married for 38 years and still going strong. Just like in this song.",en
162,Loved this,en
163,Congratulations Ed I love your music ,en
164,I love this song !!,en
165,"This is the story of my girl. We were happy, got two beautiful kids, a house and a deep and truly love. When she passed I stood in the rain, so I could hide my tears. Her picture in my pocket and bleeding love. Now our kids have grown up and they are beautiful like their mother. I still have the picture and my love. I miss her more than ever.",en
166,Everything about this is beautiful.,en
167,Thinking out loud always the best in my heart,en
168,"~~THINKING OUT LOUD Lyrics ~~

When your legs don't work like they used to before

And I can't sweep you off of your feet

Will your mouth still remember the taste of my love",en
169,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
170,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
171,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
172,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
173,"~~THINKING OUT LOUD Lyrics ~~

When your legs don't work like they used to before

And I can't sweep you off of your feet

Will your mouth still remember the taste of my love",en
174,"Listened to both songs today and I can’t figure out how it is similar in any way. One is sensuous and the other is so sweet, thoughtful and you’ll fall in love with the feeling of being inlove.",en
175,i want to play this in my wedding ,en
176,After 5 years this will be the song in my wedding,en
177,I really love this song with nice voice ,en
178,"Being a #1 Marvin fan, knowing & loving all his music, this is NOT taken from Marvin. 
Two wonderful, but unique, melodies & songs.
RIP our Marvin; after all these years we still miss you.",en
179,LOVE IT,en
180,Congratulations on winning the copyright lawsuit. I can't think of a greater compliment to being compared to the late great Marvin Gaye but it must be pointed out that the basic building blocks of music do not plagarism make. Thank you for pointing this out and allowing song writers to have the freedom to create.,en
181,What a beautiful song I love ️ it ,en
182,"Lyrics :

When your legs don't work like they used to before
And I can't sweep you off of your feet",en
183,"Congratulations for winning the case, this is totally original,  and this dance, it makes my day!!!! ",en
184,"To God be the Glory
Thank you for proving yet your faithfulness to your children.
You gave Ed a gift to heal your children using his Talent then bitter people decided they can throw shades
Fly higher Ed Shine brighter babe",en
185,His phrasing with this music is OUT OF THIS WORLD️,en
186,exceptionally amazing !!,en
187,2020 is still on bad shape but don't worry songs like this can help cheer us up. Stay safe and live a good life,en
188,I love ️ this so much ,en
189,"She makes the video and song have more meaning, she's a perfection of dance period. Ed's pretty good too",en
190,Congratulations Ed Sheeran ,en
191,a true song is a song that doesnt die and people still listen to it 7 years later,en
192,Absolutely beautiful!  <3,en
193,What a beautiful song and lyrics,en
194,Such a beautiful song and video clip. Thanks ed sheeran. ,en
195,Had to listen to this original version after hearing @Dsmooth sing it on The Voice....both sing so beautifully ,en
196,KDE os brasileiros fãs do ed sheeran ? 🇧🇷🇧🇷🇧🇷,pt
197,this song gives me a peace of mind,en
198,My Wife and I played this on our Wedding Anniversary.  Excellent song! ️️‍️‍‍‍️‍️️,en
199,Soulfull-i love it. Great video-you guys,en
200,Love this song,en
201,Essa música é linda. Mds Brasil alguém ,pt
202,Back here after he won his case ...after 4 years ......congrats Ed .....This classic will go on forever,en
203,I’m so happy he won. People are cruel. But let me just say I wish I could dance like that an with him ummmm,en
204,Minha música é incrível,pt
205,This song has a memory so precous it gives me comfort because Jimmy Cora Jr.would always sing and act out this song.,en
206,"such a beautiful song, you are a very talented singer songwriter!",en
207,If I ever get married I'll definitely use this song for the dance.,en
208,"I know Ed isn’t a dancer, but after watching this video,…I think he is!",en
209,"Coming back here after Ed won the lawsuit against him, this song is forever. <3",en
210,Ed Sheeran is the guy that makes people want a gf or love their gf more,en
211,The best of the best..lovely,en
212,"This is my parents wedding song, it has a special place in my heart. 
Thanks Ed.",en
213,"I am a big Marvin Gaye fan, and cannot hear any similarity between Let's Get It On and this beautiful song. Congratulations on your win, Ed. Keep them coming. ",en
214,Thank-you for  your beautiful music....so glad there will be more to come xoxo,en
215,Como vai amigo falo de MOÇAMBIQUE e gosto muito das suas musicas,pt
216,"I like both artists and I think new musicians could admit their influences once they learn of similar tracks previously recorded. Perhaps if Ed Sheeran 
and Robin Thicke had given Marvin Gaye's estate an acknowledging nod and an appreciative offer regarding both Blurred Lines and Thinking Out Loud, this whole situation may have been able to have been resolved internally. The influences are crystal clear.",en
217,Si beautiful song did not even know there was an issue but I have very glad it ends up well. I am big fan of Marvin Gaye but also big fan of Ed Sheraan  True that the chords are alike… but there are part of music chords foundation !! Thinking Out Loud!,en
218,Damn near 4 years later and this song still got a hold on me.,en
219,"Congratulations for winning the case , you make us to hear again this song as new song",en
220,"I can see how they thought it sounded similar to Let’s get it on, with the beat. But they’re two completely different songs",en
221,Oh my God this is art ,en
222,the best song i heard in my life,en
223,love this song ,en
224,"I’m lucky, been married 35 years and the song still speaks to me; a beautiful woman never grows old inside, especially when you see her when you had nothing….looks like she did when you met her….",en
225,"Happy for you, you've worked hard you deserve your success.",en
226,"Mr. Marvin Gaye is ""fist-bumpin"" his equally talented young brother!! As a fan of both....I can easily distinguish both Medleys!!! They're both superb songs!!",en
227,"This song I gave to my boyfriend when first meet, we are married and have a little princess now. I still listen this song ️",en
228,Listen I'm not into music but this beautiful and chorography is awesome. This is a win win All around song,en
229,"Masterpiece 
congratulations for the landmark victory.",en
230,This is a Beautiful Song,en
231,Love it,en
232,When the song hits the 1:00 mark it’s ,en
233,"lyrics
When your legs don't work like they used to before

And I can't sweep you off of your feet

Will your mouth still remember the taste of my love",en
234,This song is so beautiful. Teminds my bf of our relationship ️,en
235,"One of my three year olds sang the lines ""darling I'll be loving you till I'm 17""just before he migrated. I will always remember him when I hear this song.",en
236,"Wonderful Rumba, very emotional, it touches deeply what sane people want in life.  Now that I’m past 70 I appreciate things in a different way.  Remember kids music is a language with only 12 notes, 7 emotions, but endless outcomes.  Strum on.",en
237,Love this song..and it does not sound anything like Marvin Gayes song. Keep up the good work Ed,en
238,One of the best lyrical dances in a music video. Luv the passion!,en
239,I'm here to support Big Ed! ,en
240,The funny thing about the lawsuit is that this song got some more attention. I don’t care but wish Ed the best. Justice is served and take care people!,en
241,"I love this song and I realized part of the reason is because it's ""Let's get it on""",en
242,I love Ed Sheeran. He's such a sweet & special person . I love red hair!,en
243,"It's been 6 years


Still feels like yesterday every time I watch it.",en
244,My girlfriend wants us to play this song on our wedding day.. and I'm thinking out loud,en
245,Beautiful song Ed.,en
246,"This is the first time seeing this video, It Was Breathtaking!!️",en
247,Perfect song and video!,en
248,"People may know him from Shape of You, but people would love his music through this song",en
249,The nostalgia that comes with this is insane,en
250,ele deu a vida na coreografia kkkk,pt
251,I remember singing this song with my elementary friends while sitting on the stairs of our school reminiscing about the days  left before our graduation T.T ^_^,en
252,"I am so happy with the outcome of the lawsuit. Congratulations, Ed. I am very happy for you ",en
253,I was in 6th grade when I first fell in love with this song and choreo in here gosh,en
254,"The girl is such a great dancer. Her movements are so fluid in the video

Also Ed did a great job XD",en
255,The dancing is as elegant as the song.,en
256,Youu DIDN'T copy others. you have your own style. Keep it that way. Billions of people support you from thir heart.,en
257,Thank you for the hype on the media. Brought me back to this beautiful song. They wanna cancel him cuz they don’t want ppl to know how beautiful male and female love can be. Just my opinion . Beautiful song.,en
258,"Congrats  for your job still going on to all of us  . Music is Art, not only license for only one of family or one ️",en
259,Alguém em 2020 ouvindo essa música foda🇧🇷,pt
260,Essa música é muito linda principalmente o cantor Eli é muito lindo d mais ,pt
261,This’s a beautiful son doesn’t even sound like get it on ,en
262,"This song reminds me of (Ek din teri Raahon me song),
 old memories ️",en
263,I love  this slow jam,en
264,congrats ed sheeran,en
265,Damn I didn't even know Ed could do all that. He should consider going on dancing with the stars so I can die. This video is so cute I was screaming the whole time!,en
266,Omg this song gives more loving support than my family ,en
267,Congratulation dear Ed. You are the best,en
268,"When I first heard this song, I was like this beat sounds familiar, like back in the day. Our music has been sampled for generations, n’ that’s saying it nicely. Karma will always find u, if it needs to.",en
269,Lovely song and thinking out aloud for someone special in my.. I think people skip the process of falling in love and wow I really enjoy this process,en
270,Will definitely be in my wedding play list,en
271,Wow! 3.5B now. First time I saw this was only 20k. 8 years just came by so fast. Great memories.,en
272,Congratulations to ED upon winning your lawsuit against your craft-mafias. This classic track still genuinely hit differently,en
273,Absolutely beautiful!,en
274,This song & video is an amazing beautiful masterpiece.  Glad you triumphed in court.  Congrats on your win Ed! ,en
275,"The fact that Ed Sheeran actually danced to this song makes this song unique to his other songs... and it fits perfectly.

Sad... I wish I could do something like that... :'(",en
276,I watch this video every time I want to see magic ,en
277,Ed is hard worker and it shows,en
278,I just recently played this song..I am 72 years old. This beautiful  makes me want to fall in love..Elaine,en
279,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
280,This is my chosen song for my wedding next month ,en
281,Love this Song,en
282,I love this song very much he is a very good singer I just love his music,en
283,"Just imagine how many people come here every day, this song is really legendary!! I can't get this song out of my head, love this song ",en
284,I'll tell my kids that this song made me to be a Dad ,en
285,I'm still here today. This song is my food i eat everday. Who is ready to love me unconditionally? I just have love nothing else.,en
286,Ed should go on strictly come dancing. I'd love to see him,en
287,I still think this is one of most romantic songs ever !!!!!,en
288,Meu Brasil estou aqui mais uma vez 🇧🇷,pt
289,It's may 2023 lets see how many legends are listening to this masterpiece even  after 8 years.,en
290,She is a superb dancer.,en
291,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
292,"I would love to do this with my girlfriend, but there are 2 problems.
1. I can't dance (but I'd be willing to learn if she wanted me to)
2. I don't have a girlfriend.
Ah well, crap happens, right?",en
293,Love love love this song,en
294,How much i love this man🥹️‍,en
295,Extremely beautiful wow !!,en
296,Absolutely beautifully wonderfully written song!!!,en
297,Love this song  beautiful,en
298,Can we just appreciate how good the girl is dancing,en
299,"Reminds of my certain special person who went to be with Angels was his favorite song,i miss him to date ",en
300,Please show us your new music magic in d future also Ed..congrats   thinking out loud is one of your remarkable creation. 🫶,en
301,Go ed love for you man !! Congratulations !!!,en
302,This song is beautiful,en
303,Come here after he won the case to enjoy this masterpiece again...,en
304,I'm not here because of nostalgia but to remind myself that this song is the START of Ed Sheeran's ERA,en
305,Love this song,en
306,Love both so lets be all for the positive and enjoy there songs,en
307,Wow can’t believe you compared him to a legend but I tell you he a beast absolutely incredible song,en
308,I just love this,en
309,If the songs are so close howd it take almost 10 years for people to say something? People are just delusional and haters  Can't  wait to see you in Pittsburgh Ed!,en
310,his voice will take you to another world :)!,en
311,"este tema escuho antes de mimir, gracias por tanta magia colorado",pt
312,Gracefully ,en
313,Me and my bf danced to this song so many memories i lpve this song,en
314,I love your dance. Keep up the good work,en
315,Can't believe it has been 5 years. Still fresh.,en
316,"JUST HOW TALENT IS THIS GUY : MAKING US COME AGAIN AND AGAIN 
THE TRUTH IS INFINITE: BOOM",en
317,I need to start watching the damn news I can't believe this is the song that caused so much drama glad he won though ,en
318,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
319,"""Thinking Out Loud""

When your legs don't work like they used to before
And I can't sweep you off of your feet",en
320,"Yeah,  I don't hear the plagiarism... Beautiful song, Ed ",en
321,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
322,Have to listen everyday!!!,en
323,Congrats   So much love to you from Philippines ,en
324,"All these years, much appreciated",en
325,Dude...I just remembered how colorful the world was 6 years ago while listening to this song,en
326,ORIGINALITY ,pt
327,Don't sound nothing like our Marvin. No no no. Great song. ,en
328,I played this in my art class and me and my art teacher Mrs STULZ slow danced to it,en
329,"My dad played this at my moms funeral. They liked each other since they were both in school, and for one of them to die is really sad. I miss you, Mom. I hope your doing well with the Angel's up in heaven️ edit: for those of u that r wondering how I'm doing rn I'm doing fine. I don't really think of my mom's death anymore.",en
330,Wish I knew how to dance like that,en
331,This is my favorite song. ,en
332,"2:08 
Its silly but romantic",en
333,A beautiful song,en
334,Great song,en
335,"I do not understand english but I can feel this song
Ed Sheeran you're songs make me fall in love ",en
336,"I think heard that song cos of how crazy cool it fits to any fashion walk. And I looked up the video and saw that guy from this crazy TV series and I needed to watch.
I would have never ever thought about a personal line here. Like...people. EVERY Songwriter will write about their experiences. It is what YOU think and fell while hearing the music what is important. Let her please live her life and be the amazing Queen she is.",en
337,I didn't know he was the one singing this beautiful song ...,en
338,"Loving you until 70 is very little, if there is life after death I will love you there too.",en
339,big W for Ed gratz on lawsuit dubs and thank you for the master piece,en
340,"ME AT AGE 12 : I LIKE THIS SONG
ME AT AGE 18 : I UNDERSTAND THIS SONG",en
341,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
342,"Just started dating a man a couple weeks ago, going great. As he was dropping me off and we were kissing this song came on his shuffle. So beautiful",en
343,"Shot on actual film, and this is the best we can get?!?  Where is the proper transfer?!  This looks like it could be gorgeous!",en
344, love your  music ,en
345,Spectacular video. Wow.,en
346,"2015: Danced with my love at mate's wedding
2020: Still loving this girl",en
347,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
348,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
349,"Ahh after 6 years, the case just find love 3:27 right where they are",en
350,i love this song wish i could dance like that before ilove you ed sheren one my favorite song,en
351,🇧🇷 música que tinha/tem em toda festa de 15 anos/debutante:,pt
352,I send this to my wife every so often ... thank you brother for sharing your gift.,en
353,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love
Will your eyes still smile from your cheeks",en
