,comentario,liguagem
86,"Essa mulher é sensacional, um talento incomparável parabéns musa...️🇧🇷🇧🇷",pt
87,I couldn't stop listening to this song the whole day. Such a beautiful song it is,en
88,"música gostosa,artistas perfeitos ",pt
89,Viral hit indeed. DESERVED! Very melodic.,en
90,Playing this on repeat ,en
91,"One of my favourite song 
Magical and refreshing voice of Selena Gomez & beautifully done by Rema 🫰
Love from Bangladesh 🇧🇩",en
92,Very nice song,en
93,This song is so amazing people from around the globe are sharing the love!,en
94,"This song is absolutely perfect i cannot describe it properly. Man, it gives you the most chillest but also upbeat, happiest, coolest, vibing feeling that you could ever want to get out of a song. 

When you're typing it in and putting it on deliberately it's because the song gives you a certain energy, a feeling or a memory and you want it to make you feel some type of way.",en
95,Now I proud to be say that I'm a fan of rema.,en
96,"Love this song so much. So relax and calm and feel like dancing.
Both are great but i think perhaps Selena can smile abit more in this video since this is relax song but both look quite stress.",en
97,"que música gostosa de ouvir, e a Selena cada vez mais parecida com um anjo, a voz linda e suave que traz paz",pt
98,Music is Universal Language ,en
99,"Amazing Collaboration!!!! 
The Dynamic of this duo is amazing!!!",en
100,Not a Selena fan but this song is super catchy ,en
101,Minha música preferida de 2023 e até agora tem 455 milhões de visu em 8 meses e com certeza esse clipe vai ser um dos mais vistos na história do YouTube com um tempo.  🇧🇷,pt
102,Love the vibes,en
103,At both artist you nailed it. Nobody can not call this the so of a century. However who created the dance we all crazy about. It been a year and we still battling to this song,en
104,Selena We NEED more songs like this. LOVE YOU!,en
105,Was in an Uber and the driver played this on repeat the entire 27 min ride and I’m glad so! Love this song and the artists in this track give the vibes that bring peace to the heart best 27 min ride!,en
106," música relaxante 
AMO REMA E SELENA 🇧🇷",pt
107,"I know Rema would be a star right from our elementary and high school days,Rema was my classmate. I'm very proud of him  ",en
108,"Loveeee this girl, says just what she wants when others are afraid of prejudice  Jay ♡",en
109,A voz da Selena encaixou muito bem ,pt
110,"I know a song is perfect when it makes me feel nostalgic even though I haven't listened to it in the past. This song is one of them. Whenever I listen to it from now on, it will always make me feel peaceful.",en
111,05:00 am 🇧🇷 já  acordo escutando essa música ,pt
112,When I started hearing this song  this song touched my  heart ,en
113,This is work of art obsessed with you Queen Selena,en
114,I can already see myself coming back here for years and years to remember this art ,en
115,#1 in the music history ,en
116,It is kinda insane how after all of these months Im still obsessed with this masterpiece  THEY SLAYED... Selena's voice is just perfect,en
117,Had no idea selena gomez did this song but it's been on the radio constantly and I love it so much,en
118,"Never thought I'd be so obsessed with a song with Selena, just not my taste thats all..but here I am , song on repeat, might have to browse some of her other tunes  I just want to move when I hear this song",en
119,I really love my queen Selena ,en
120,Few songs that bring  all the people of different continents together it is one of that masterpiece ,en
121,"WOW...what a great song...the singing, the visuals, the beat.
I don't think anybody can listen to this song without moving their body.  ",en
122,"I am from India , I really love this song. Really very effective beats and lyrics.",en
123,Selena é muito rainha️️️️,pt
124,Omg I can't stop listening to the song ️,en
125,Queen no competition no controversy no jealousy pure soul️,en
126,Escuchando este gran tema!!! Amo!!!,pt
127,Never get bored of this one ️️,en
128,I'm in love with Selena's voice ,en
129,"Best collaboration of this year 
I think this song would get a Grammy Award for best collaboration",en
130,"Up to now this masterpiece is still making waves

A banger...... A timeless hit",en
131,This song is just so pretty in many aspects one day if I ever have that special someone that I want to spend the rest of my life with I would love to dance with them to this song ️,en
132,O my God! how calming her voice is!,en
133,"Que música maravilhosa, amo esses sons não apelativos.  Selena Rainha vem 60 milhões  ",pt
134,Love the Song with Selena’s voice!! ,en
135,"Eu amo essa música , quando toca no rádio ja  começo a dançar.",pt
136,Very nice song,en
137,Amo essa musica ,pt
138,Rema and Selena Gomez's song Calm Down is always awesome. Love this song.,en
139,I love this song🇲🇲,en
140,"If you know anyone who suffers with anxiety and depression, make them laugh. I know from experience. If that's all you can do for them, then it's really goes a long way. Stay strong people. ",en
141,I really love this song ️,en
142,Vamos com tudo!!!! Vamos fazer chegar a 1 Bilhão ,pt
143,My mom would blast this song everDAY ON THE MORNING THANKS TO SELENA AND REMA FOR SINGING THIS WITH THEY'RE BEAUTIFUL VOICES AND BEAUTIFUL DANCING I CAN EVEN LISTEN TO IT IN MY SLEEP,en
144,petição para essa perfeição ser a música de abertura da copa do mundo!! ,pt
145,"I grew up in the era of Pink Floyd, Led Zep, Deep Purple, Neil Young, The Who, Rush, ELO, Boston etc etc... but I truly like this song too, different but I am amazed with Selena & Rema's talents !!!!  Look at that 1/2 billion views  I've just become young again....",en
146,Every year I appreciate Selena more and more,en
147,Everything Selena touches becomes a hit,en
148,Que musica inspirada ,pt
149,"This's the best song and video  #Grammy for #Rema and #SelenaGomez  love it so  much 

￼",en
150,Amei o clip.. ficou muito bom,pt
151,This song is legendary it will never go out of style,en
152,I can listen to this beat for ever. It's so smooth.,en
153,So Great!!!!,en
154,"I loooove the chill and low sound of this song.

Sounds so melodious. Especially whatever instrument is playing in the back.",en
155,What a awesome song. Love this,en
156,Dançante ameiii Selena e Rema,pt
157,"Eu oro pra que minhas músicas vire sucesso, devagarinho eu chego lá !! ",pt
158,what a duo together. they sound just amazin  WOW,en
159,Not a Salina fan but she’s always a awesome cameo in songs.,en
160,I love it I always listen to it,en
161,Hermoso tema,pt
162,Their voices fits so good together. I love you Selena and Rema ️️,en
163,"been listening to Rema for 3 years. this young one deserves  all the success and attention he is getting. With songs like Dumebi, Ginger me, Calm down... this little guy is jist a genious.",en
164,First time hearing the full version! Love it! ️,en
165,Timeless classic,en
166,Love this song,en
167,This song is Absolutely Genius  from Rema and Selena Gomez. It's getting  everywhere in India..,en
168,Let’s get this to Billboard No.1 ,en
169,They deserve 1B views,en
170,"Simple  dress, simple background ,simple words and hit song ",en
171,Night+ car+ window seat+ rain + this song,en
172,The way this song is always playing everywhere even after almost 9months,en
173," This song is fire,  I love it!",en
174,I was listening this song whole day.. i didn't know why? ,en
175,Y UN DIA MAS EN TENDENCIA #1 DE MÚSICA EN PERÚ 🇵🇪 TE AMAMOS HERMOSA!!!,en
176,Selena fazendo história!,pt
177,The way Selena dance and move. She just naturally got it!,en
178,Beautiful dong. Rema is great. Selena a beautiful woman. Two great artists.,en
179,Nigeria to the world🇳🇬. Much love Rema on breaking the Guinness world record with this song.,en
180,"I dont think this song gets old, like its perfect🫠",en
181,"Never thought i would like song like this
Wonderful
So much positive ",en
182,The best music ever ️️️ I'm in love with Selenaa,en
183,cant stop repeating this song ,en
184,AMO!!!,pt
185,"Yeh it's really conects soul, In all aspectSuch a fabulous composition ufffExtremely adicting tune it's absolutely marvelous oh my godI just love it from my heart and soul..",en
186,Love this song! Never knew she was a part of it!! ,en
187,Selena é simplesmente maravilhosa 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,pt
188,Mind refreshing Song ,en
189,this is a modern masterpiece ️. You can listen to it anytime :>,en
190,Love this song,en
191,This song never get old calm down..,en
192,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Colorblind With A Beautiful Mind” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
193,Viciado nessa música! ️,pt
194,"queria tanto essa música como um dos temas para copa, pois ela tem uma vibe incrível!",pt
195,Relaxing to my earslove this,en
196,"Just to think, everyone here Together listening to this beautiful song. Doesn’t matter where you come from or what you choose to practice, simply United under the Universal language of Music.",en
197,This song is beautiful,en
198,The music and the line of baby calm down is definitely from another level,en
199,When I see it I'm dancing and singing sometime my lyrics is wrong so what im obsessed with this song but now it's fine ,en
200,They sound perfect together!!,en
201,Such a chill & sexy song. Love Selena's outfits in this. They look classy.,en
202,Seeing Selena on my really bad days makes me feel lighter and happier. On my happy days she makes me happier  i hope I can meet her one day,en
203,This song is amazing,en
204,This is bangin' ,en
205,By far my favorite song right now. I’ve probably played this song about a million times ,en
206,I love this song ,en
207,It's been 8 months but I'm still here ,en
208,Realmente muito orgulhosa de ser fã dessa mulher incrível amo demais,pt
209,Trending on India Nice song lot's of love,en
210,Definitely needs a dance mix that is 2x as long or longer than the original...,en
211,This is known as real masterpiece ,en
212,This song is sooooo good,en
213,"The 16 seconds prelude music was created to calm down any nerve…
And then the song of course is a masterpiece fr … way before its time 🫶🫶🫶",en
214,"Selena está tão maravilhosa, que vibe maravilhosa tem essa música, amei!!! 🇧🇷",pt
215,"Such a vibe , this is so far my favourite song.
From south Africa",en
216,I love this song so much,en
217,Another week in the top 10 of Billboard hot 100. ,en
218,I lost stress after listen your song.your voice so perfect.,en
219,It's a good song... And the acting is great ,en
220,A melhor de 2023,pt
221,"We don't search for old songs.
We search for old memories.",en
222,Wow very nice song,en
223,Addicted to this song d moment i heard it fr 1st time.. awesome.. superb music..,en
224,Love them both ,en
225,A lovely couple and it's also wonderful to hear a voice that carries positive energy️️,en
226,This song is contageous!!! ,en
227,This song was magical song for me. It can heal all my negative feeling.,en
228,Fantastic song,en
229,Amo selena e Rema  ,pt
230,"E impressionante o sucesso que essa mulher faz..mal foi lançada esse hino e já está nos 7 vídeos em alta!!!!!!!!!
Selena, rainha ",pt
231,"Song is so beautiful, endowed w true beauty, artful from the heart, like he said , my lord ! It s full of feeling .️ it makes me wanna cry , it s so beautiul!",en
232,Why this song never get boringI love you selena,en
233,"Música suave de escutar, estou simplesmente encantada e viciada ️🇧🇷",pt
234,This Music is fired    keep it up,en
235,I am indian .. This song is very nice and creation nice voice ️,en
236,I loved this song before but Selena definitely adds a really pleasant twist to it. I’m glad she collabed with Rema!! And I love that so many different people can vibe to this song. Gives exposure to different sounds and cultures,en
237,Selena... You are the light,en
238,I am frm india.i love very much this song,en
239,Te amo Rema ,pt
240,Music Beats and voice ,en
241,Incredible and outstanding  song,en
242,Perfect ,en
243,They vibe very well.,en
244,"Ah yes, ""calm down, calm down, on lockdown, on lockdown!!!""  Truly a lyrical masterpiece ",en
245,What a vibes,en
246,Love this song and video ️,en
247,What a perfect combination! ️️️,en
248,Now world know power of song ...no color no caste ..,en
249,"Rema is such a talented artist and his original video is so beautiful. This remix also sounds very beautiful. Cuddos to both talented artists for combining, recreating and expanding such a beautiful song. ",en
250,this always made me dance everytime I listen to this,en
251,Our Rema and talented Selena made magic today. Nigeria to the world ️🇳🇬,en
252,Love this song 🇧🇩,en
253,"Just listen this masterpiece 
And calm down ",en
254,Selena is fantastic beautiful ️ always,en
255,Afrobeats/Latino Vibez.  Love it!,en
256,"What a catchy ass tune ft selena ,you slayed girl!",en
257,"Y'all CALM DOWN has reached a NEW PEAK at #7 on the Billboard Hot 100!!! 

Keep streaming guys!!!!!! 
Let's get it to #1!!! They both deserve it! ",en
258,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
259,I understood only “Calm Down” word in whole song but full song is so amazing ,en
260,Continuously can listen to it,en
261,Beautiful music and interesting dance that can bring the body swaying,en
262,Amo a trajetória e como ela vem superando todos os acontecimentos! Selena está tão leve e radiante ,pt
263,This song is so beautiful,en
264,Selena's voice and appearance had added million more viewers and attractions to this video,en
265,wow -- what a hit!!,en
266,"Pure drops of heaven, such an amazing melody. It almost works like a drug. What a beautiful piece of artistic creation. Has such a calming effect on me ",en
267,Proof that a fantastic catchy song doesn’t have to have girls shaking everywhere ,en
268,love the beat,en
269,It's made my day completely Every Time i heard this songs  so lovely ,en
270,very nice song,en
271,TE AMAMOS SEL!! TODO LO MEJOR PARA TI Y TODOS TUS PROYECTOS! ERES UNA PERSONA ADMIRABLE! TE AMO!️,en
272,Love this music..,en
273,still a hit,en
274,selena your voice is so angelic,en
275,Loved this collab and song️...,en
276,500 milhões chegando,pt
277,Addicted to this song,en
278,"Brasil, com essa música linda!! Selena Gomez, lindíssima!!",pt
279,Sometimes i wish this song actually came out in 2020 that would be so wholesome cuz quarantine vibes were different,en
280,Simple clothes makeup dance of Selena and simply shooting this video in one room..with few bedsheets covered adds much authenticity reality and billion fan lovers to this music..,en
281,I love this,en
282,Another banger ,en
283,Brilhante selena,pt
284,It is the most beautiful song in this year every day I listen to it without hate,en
285,"""Calm Down"" is now challenging for a new peak at #3 on the Billboard Hot 100!!  (Next Week)",en
286,I love this song because there is Selena in it 🇮🇶,en
287,I hope to get another collab from them! Selena needs to come out with an afro beat! Poor Justin and that want to be wife he married! Selena is the QUEEN!,en
288,I LOVE SEEING SELENA HAPPY !!!,en
289,I love this song made me dance always,en
290,Rema is a fanatics singer ,en
291,Selena is as pretty and lovely as always,en
292, te amamos Shak por tu inmensa resiliencia ,pt
293,I don't know why but i just love Selena,en
294,"Selena is the best we Jamaicans love her. Good job Selena, if Jamaicans love you that means the entire caribbean loves you too",en
295,my six months old daughter sleep only with this song ,en
296,"This song is global hit
Mama africa Rema  ",en
297,I Love Song,en
298,This song could just create world peace if people stop to enjoy life itself,en
299,Mind refresh after listening this song ,en
300,"Essa música está muito boa  Que mulher incrível 
Aqui no Brasil estamos Amando ️",pt
301,this is my fav song,en
302,Was released a 8 months ago. Now it's here a top 10 of billboard,en
303,I love this so much,en
304,Best song of 2023 ever! ,en
305,Wow ! Mind  blowing song and background music ,en
306,Just love this  song  to bits I couldn't  stop playing  rovers rock in 80 s  but now I try calm down  now love rema Serena  gomez  to bits she'd ,en
307,"Omg  eu amei a vibe dessa música, me deu uma vontade de fazer uma viagem a praia ouvindo ela no som do carro com os amigos",pt
308,Now this song is part of my life love you selena,en
309,This songs got me ,en
310,so beautiful song,en
311,"A música é tão boa, eu amei cada detalhe dela e não fico enjoada nunca!",pt
312,Amazing Sound!!,en
313,I love the way Selena prefers talent over fame ,en
314,Rema's and selena's voice made me crazy,pt
315,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 melquezedeque. Vc é top gostei muito,pt
316,Selena is such a baddie  been listening to this all day haha.,en
317,i listen to this song every day,en
318,Selena is always gorgeous,en
319,"The voice ""Baby calm down"" remains me thousands of time like my favourite foods.",en
320,beautiful as always ....,en
321,And Selena looks oh so hot like without even having to try … and #calmdown is indeed addictive 🫶🫰,en
322,"Lindos e talentosos, essa música é tão gostosa de ouvir, ainda mais com a voz doce da selena que deu uma delicadeza a mais pra música, simplesmente um feat perfeito, de milhões, eu amei demais!!! ",pt
323,"I love the way everyone has to come down,both baby guy and bebe all is with ",en
324,A  thumbs up to our African Giants to Selena,en
325,"que qualidade de música,, que som gostoso,,, não precisa de palavrão nem coisas imorais pra ser uma musica boa!! parabéns selena!!!",pt
326,On repeat worldwide,en
327,The best feeling in song ,en
328,I think this is Selena Gomez best video with the she dances and presents herself,en
329,As a muslim and from Pakistan i still love this i guy the first thing i do when i wake up is watch his videos,en
330,Yessss what a Beauty and a beautiful song,en
331,Essa música envelhece como vinho.,pt
332,No doubt music has no language.... Only lanugaue of spirit ,en
333,Her voice in this song is so soothing and perfect I can't describe it! ,en
334, this makes me love my African queen,en
335,I am from India....this song just . I love u rema.....,en
336,"Música linda e envolvente!

Parabéns Selena e Rema ️",pt
337,its a great song..,en
338,"Super, guys. Love from Uzbekistan 🇺🇿 ",en
339,I'm calming down ,en
340,Make more music together!! This is the kind of music I’ve been waiting for. More about peace and love please  so amazing both of you,en
341,Another Banger,en
342,This song helps me sleep ,en
343,I love the strategie of the choreography....,en
344,This song it's so gooooood,en
345,I am feeling very enjoy to listen this song,en
346,Dancingggg while listening  ,en
347,LOVE REMA,en
348,"Voz angelical, beleza extraordinária, selena nossa rainha",pt
349,I love your work,en
350,Selena is really beautiful ,en
351,A combinação perfeita ,pt
352,You guys should do a live show. It would be amazing.,en
353,The perfect match Selena & Rema ,en
354,"Que música maravilhosa de ouvir , e que mulher maravilhosa a seleção está cada dia mais , amo de paixão  belo trabalho dos dois 🇧🇷🇧🇷🇧🇷🇧🇷",pt
355,Heart touching  music ,en
356,ME ENCANTA!!!,pt
357,Combination of them created global hit.,en
358,"Rema saying ""another banger"" because he knows he nailed with this song.",en
359,Yeah dude Selena you got this ,en
360,#From #Bulgaria #The #Best #Song ,en
361,"You don't feel happiness, or love, or inspiration listening to this song. You just get addicted. That's all. It's like some kind of programming.",en
362,This is a song that will resonate with all castes.,en
363,What beautifully  collabal.,en
364,"This is amazing, love from Pakistan 🇵🇰",en
365,This gives me warm feelings,en
366,I bet this collaboration would hit 1b pin up if y’all agree,en
367,Come on guys let’s get this to 500m views,en
368,this song is really cool,en
369,this song should be the worlds national anthem,en
370,Top,en
371,"""I love this song, from Indonesia🇲🇨""",en
372,His song went from good to amazing once he added Selena,en
373,Selena with long tresses of hair is a vibe.,en
374,"Selena você é linda e maravilhosa. Rema parabéns pela escolha, não poderia existir uma pessoa melhor ",pt
375,"Love from India,,,, best song  Oskar goes to Baby come down",en
376,So this is the song I've been looking for!,en
377,"Selena cuando eres tú, no puedo decir que no o o o o o o o",pt
378,"Is this music that makes me love Nigeria more
️️",en
379,"I agree Rema, fanta is the sweetest ",en
380,I kept hearing this when my sister would scroll through her phone… then I was like… oh it’s THIS,en
381,How beautiful selena is,en
382,Awesome song love from india,en
383, it's my lovely music l love this music,en
384,"Ficou extremamente brutal, a música já é um sucesso  mundial e sem comparações.  Essa parceria com a Selena Gomes ficou mais ainda fire. 🇦🇴🇦🇴🇦🇴🇦🇴",pt
385,I feel okay when salina Sing this song wow  ,en
386,Sel is so beautiful  I can’t wait for sg3,en
387,Gives me Bollywood vibes...love Bollywood,en
388,I can't calm down while listening this song,en
389,"I have huge respect for Selena. She says every time what is Import in Life: Be Kind, honest and treat other always with respect!
I Love her for her present ! 
Thx you for that ️.",en
390,Nema Canada 🇨🇦 is with you Brother ,en
391,"What a colab. I love this Rema guy.
Hints of Raegae",en
392,My favorite song with my favorite singer Selena Gomez,en
393,"Essa música deveria ser a da Copa do Mundo, uma vibe muito gostosa ️",pt
394,i hope this song reach to 1 bilion at the end of this year ',en
395,I learnt this song from reels. This song is tasty to ears,en
396,"I play this song to my 6 month old baby every time she gets fuzzy or won't go to sleep, and always calms her down total life saver ",en
397,"Vibez (vibez)
Another banger
Baby, calm down, calm down
Girl, this your body e put in my heart for lockdown, for lockdown, oh, lockdown",en
398,Selena - A good girl who can be a bad girl for her man ,en
399,I'm 51 and love this!!! ,en
400,Selena Gomez is so beautiful omg,en
401,Selena Gomez and Rema ,pt
402,selena gomez's part sounds so hypnotic,en
403,Selena é mesmo uma princesa ,pt
404,She’s so beautiful ,en
405,"His very  very  beautiful  song , smile killing song",en
406,Whose else mind calm down after hearing this song,en
407,My African boyfriend showed me this song and I’m obsessed 🥹,en
408,"Selena,the queen did it!",en
409,This is a my fervret song ,en
410,"This music is really the best I see this fine girl for my 
Bucky",en
411,Legandary song very good,en
412,Músicão!!! Daquelas que você coloca para repetir e não se cansa.,pt
413,My fiancée wants to do a dance with this song at our wedding in two months ,en
414,"No chemistry, but I love the friendship. ",en
415,Another banger <3 √,en
416,Rima and Selina creativity ,en
417,Amo as músicas com a Selena Gomes... Perfeitas  ,pt
418,Not gonna lie this song hits home being a African man away from the mother land,en
419,Just hearing this song for the first time. And god damn.,en
420,Number one in the world ,en
421,Que música boa de se ouvir.. estou viciada nessa música.. ️🇧🇷,pt
422,This song as an addictive effect! ,en
423,In original version rema looked more happy and pleasant,en
424,I always knew Selena was a real one,en
425,"Never jammed to a song that I have no idea what he's saying, but here I am sweet like fantam",en
426,The song is also calm but a hot ,en
427,God Loves us all no matter what ,en
428,"SIGAMOS REPRODUCIENDO !!!
YA 20M 
SELENA TE AMAMOS!!!",en
429,"Essa música está tão perfeita ️

Rema e Selena obrigado por nos presentear com essa linda canção! ",pt
430,"Wow, what an incredible music video! The visuals perfectly complement the mesmerizing melody and captivating lyrics, creating a truly immersive experience. I can't help but feel moved by the passion and emotion conveyed by the artist. It's clear that a lot of thought and effort went into creating this masterpiece. Thank you for sharing your talents with us, and I can't wait to see what you have in store for us in the future!",en
431,"Vamos pessoal estamos perto dos 50M continuem, escutem muito também no Spotify e fazer viralizar no Tik Tok.",pt
432,Nosso cristalzinho está voltando  quero ver todo mundo botando essa música no topo das paradas!!!,pt
433,"Meus Deus, a beleza dessa mulher tá radiando. Selena minha QUEEN vc tá linda demais.",pt
434,"LOOOOVVVVEEE this song and this video!  This style of music is killer, and Selena makes it burn red hot.  Plus she's so lovely to watch.  1:50 she looks so beautiful.",en
435,Essa música merece um troféu de tão boa que é ,pt
436,This song is so contagious. I can’t stop playing it,en
437,"Listening this song on full volume and my neighbours love it so much, for clear voice,  they threw stones on my window 
Now window is broken, they can hear clearly ",en
438,"Como a Selena tem a voz lindaaaaa , e o tema tbm arrasou lindos demais ,q musica maravilhosa ️",pt
439,SOOOOOO GOOD and such a vibe. Amei a música e ficou no replay,en
440,"I swear this relaxing beat is so good for us working on a tight schedule at the office. It's #6 on BB HOT 100, let's make the final step of making it a top 5 hit!",en
441,Simplesmente uma das melhores canções da atualidade,pt
442,Vamos dar muito play nesta música!!!Vem 60 milhões ,pt
443,"Nossa a selena e sensacional nossa como eu amo ela, cada vez se superando mais e trazendo coisas incríveis trabalhos impecáveis",pt
