,comentario,liguagem
144,"This song focusses on the most important thing - how we're all self sufficient and don't need to be in a toxic relationship just to complete our life. It's about independence, liberation, freedom and the courage to break the cycle of pain by jumping off without knowing whether we're going to stand straight. Thank you Miley for creating this masterpiece.",en
145,Absolutely!I love her with an open heart !And not because she's famous !My kids grew up with her and the movie! And she is like one of my children!,en
146,This masterpiece shows you don’t need anyone else to be happy,en
147,Love these lyrics. Ive been wronged by so many men but im still friends with all my old boyfriends including the ex husband who cheated on me and got her pregnant while we were married. I can love myself better than you can.,en
148,I really needed to hear this. Thank you Miley <3,en
149,"the way she reinvents herself every era, it screams legacy at this point️",en
150,"Oh gosh, I’m not a fan of her, but when I first heard that song, I knew it was from her. Her voice is so recognizable.",en
151,"So inspiring. Eveything in this song touches the core of your being. At the end of the day, it is you who can make yourself happy.",en
152,such an uplifting song,en
153,I knew her as Hannah Montana. But it was the first time I knew that she grew up to be such a talented singer. I'm completely fascinated.,en
154,"I’m not even going through a breakup or anything, but this song really empowers me. I have low self-esteem and I’m constantly comparing myself to others and coming up short. This song and video make me feel like I can do anything, that I don’t need the approval of anyone and can feel fulfilled on my own. Thank you, Miley!",en
155,"Amazingly amazing, no word would be enough.",en
156,love this!,en
157,"I swear this song will be Miley's huge success,even surpassing her wrecking ball era.",en
158,This is the message everybody needs to hear. We can love ourselves better than anyone. We don't need anyone by our side to feel ok. We can hold our own hand.,en
159,"Living the dream Miley, you have dreamed about this kind of success your whole life, you have finally reached legend status. YOU GO GIRL!",en
160,"Level of confidence at maximum
Midnight sky and flowers made me want to marry you, Miley.
Nice songs and album I bought also, amazing songs!
Keep it up!!",en
161,"Just want to say, this is my new theme song. I'm 64 years old and I have been happily single for the last 15 years. This song is all the reasons I remain single.",en
162,"i actually could not stand this song when it first came out, now seriously cannot get enough of it DAMN i LOVE it, GO Miley love it girl first class",en
163,this is everything. the lyrics.. the dancing.. the being on your own wavelength. absolute gold this,en
164,"Some one once told me “ I almost feel bad for you “ I’ve been alone my whole life but can financially support myself, and I’m happy. This song kinda shows being alone.. and being ok",en
165,This song was playing when I came out of my first seizure. I would not respond to anything until they played this... for that reason it's burned into my heart and soul and represents a NEW BEGINNING FOR ME,en
166,... for many people this song has become a therapy  !,en
167, com certeza  o maior amor  que podemos  dar é o nosso p nós  mesmos! ,pt
168,"Wow this is not only a great song and catchy, it’s also a great message for women & young girls. We’re constantly told from media and society that we need a partner to feel whole. You can be single and happy alone and it doesn’t always mean you’re lonely! Love this ",en
169,top demais,pt
170,"This is the best story behind a song than I've heard since Coal Miners Daughter. Miley has done a great job with this and the video, well, she is so beautiful. I play Flowers everyday and know it now. I always knew Miley was a special woman. Love Miley always ",en
171,"Love that she’s the only person in the music video, really drives the message home that you don’t need anyone else to feel complete and loved ",en
172,"Seen her Hannah Montana era, wrecking ball era, malibu era, and then this flower era. Grown up with her and she has my total respect for being such a strong, admirable woman. Love you Miley",en
173,loved it great song..,en
174,Miley you need to be congratulated on doing an outstanding job going way back to when you started doing everything! You stayed pretty much true to yourself you're wild and crazy can you done a great job performing!,en
175,I love everything about this. Its been a long time since I was this obsessed with a song,en
176,I Love the Song,en
177,"I just love her so much. Her musical maturity, womanhood and independence is on full display and I am here for all of it. She is true talent. Get it, girl!!",en
178,"In a World of trashy music, Miley still keeps pop alive ️",en
179,Love this Song!!,en
180,Miley is actually so talented. What a great message too. Self-love is such a crucial part of being. I wish I had known sooner in my life that loving others begins with loving yourself.,en
181,It's a very nice song I  it,en
182,"I have a feeling Jaded might be getting a music video soon, and it’s like the best song from ESV. Hopefully it gets as much if not more love than flowers. It’s only been 4 months and this video is at 428 million views, that’s around 100 Million a month, that’s crazy! So proud of you Miley you deserve it after working hard all these years <3",en
183,I'm not ashamed to admit that I'm 49 years young and have absolutely loved Miley Cyrus since The Climb. Her incredibly strong voice is just as beautiful and unique as her personality. The world needs more Miley's. ,en
184,"this song is so freaking beautiful. My bf just dumped me, but I can remember I can buy myself flowers :)",en
185,"Surreal garota.
Quem te sustenta dentro de você  é DEUS.",pt
186,"I've loved Miley so much ever since Hannah Montana days. I'd run home from school to catch up with Hannah Montana. I was 12 then, now I'm 26 and it's still my favourite memory. I've supported Miley through all her phases and I must say she looks like she's at her best now. I'll forever be Miley's fan. I'm really looking forward to the new album!!",en
187,The song on its way to a billion views on youtube,en
188,All power to her amazing work,en
189,"We were good, we were gold
Kinda dream that can't be sold
We were right 'til we weren't
Built a home and watched it burn",en
190,This song really solidifies Miley Cyrus place as a hip hop queen she’s just been making to many bangers in recent years to not join the list️,en
191,Great song!,en
192,Her song expresses a final conclusion to a heart that has felt hurt but in the end understands one is their own best friend. You must love yourself before anyone else can share in your love. She is growing in her understanding and sharing with us that wisdom. ,en
193,MILEY I TRULY DEEP DOWN IN MY SOUL APPRECIATE YOU FOR THIS ALBUM ,en
194,"To me she will always be Hannah Montana,what a catchy song",en
195,Hermosa. Felicidades ,pt
196,I'm not a big Miley fan but this song had me dancing in my chair. It's just that feel good moment of realizing that all you need is you and you are good enough! A reminder that you don't need anyone else to be happy.,en
197,I Listen to this everyday and reminds me of my current situation... At the point of no return and this reminds me I can love me better... I can buy myself flowers ,en
198,Love the song,en
199,Nice song <3 I love this song so much,en
200,"This song hits home when you're on a journey to get to know yourself, become comfortable being on your own and learning to treat yourself better than what you were taught. ️",en
201,Love her talent and her fam.  xoxo,en
202,All the things  we need to do after a heartbreak,en
203,Música da década,pt
204,This song was amazing I liked it a lot it's amazing this song tells a story of overcoming and very good congratulations,en
205,"This song is a powerful anthem for self-love and self-acceptance. The lyrics speak to the idea that feeling alone is one thing, but being alone is another. The singer acknowledges the pain of a past relationship, but instead of dwelling on the negative emotions, she chooses to focus on the positive and takes control of her own happiness from her. The lyrics encourage listeners to take care of themselves, both physically and emotionally. The repetition of ""I can love me better"" reinforces the idea that self-love is important and attainable. The melody and rhythm are catchy and upbeat, making this song a perfect anthem for anyone who needs a boost of confidence and inspiration.",en
206,Que mulher ,pt
207,"this is such a good song
for some reason it has that 2010 vibes",en
208,Love this song ,en
209,1 Billion reached on Spotify ,en
210,"Absolutely love this era of Miley. This song and her dance in the video it's like saying she's so comfortable with herself now, and I admire her.  She is such an inspiration to women.",en
211,"I love this song so much. The lyrics, it's so powerful. You dont need a boyfriend to fall in love instead fall in love with yourself",en
212,Powerful women have this power thank you for sharing this song ,en
213,"People who choose to be single for believing that they can love themselves better than anyone can, this is our song! ",en
214,Como ela é linda ,pt
215,I love the song so much ,en
216,I wrote this song in my dreams — luv u Miley ,en
217,This songs gives me 2000s vibe. I love it because I'm a 90s kid.,en
218, you Miley. You're so under-rated.  Forever legend,en
219,"I can not describe with words how much this song touches me. Never in my life before, I struggled so much with myself for such a long period of time. And never before I felt so lonely surrounded by people. I feel like this song gives me the power that I didn’t know I have. Thank you Miley, for sharing your healing process and your personal development. I’m not alone. We’re not alone. No one who reads this, is alone. Sending hugs from Germany.️",en
220,After years I listened to a song again. I would marry this voice.,en
221,I think she has a spicial place in our hearts because a lot of us got to watch her grow up. It's so cool to see her evolutiona as an artist and as a person.,en
222,71 years old and loving this song.,en
223,You go girl. Nice song.,en
224,"This is EPIC, the messages, the visuals, the vocals, the lyrics everything is soo beautiful",en
225,"Ouvindo  a voz dela na letra dessa música sinto vontade de chorar. 
Algo muito forte foi tirado dela.
A emoção  é Surreal.",pt
226,love this song,en
227,"I’ve grown up with you and I keep on growing up with you every day, Miley. love you.",en
228,I’m so obsessed with this music video,en
229,"this is so important. i'm so happy that theres a song like this that now exists. ""i can love me better than you can"" are such powerful words, i'm so glad they're putting out a message that encourages self love and to not settle for lukewarm love!!!",en
230,Thank you Miley for this Self Love masterpiece!!! ,en
231,You nailed it,en
232,I sing this song every day love it -and I’m 76yrs old lol,en
233,"Her voice is very unique, being a rock /metal fan i found myself intrigued with her sultry voice. I keep coming back for more. She has definitely found herself and is very good at what she does.",en
234,Love this song. Thank you.,en
235,what a great song!.,en
236,"This deserves a whole round of applause. Just a truly well-written and well-composed song, with the right message and no disrespect. I just feel proud as a woman to see and hear this!",en
237,Muito bom linda borboleta.. Quero Mais..voar alto..,pt
238,Her dance moves in this video is how I want to look on the dance floor. <3 Miley,en
239,When you grow up and realize that life is so much more then having a relationship to revolve your life around when you should revolve life around you... I can love me better!,en
240,"Am I a happily married woman? Yes. Yes, I am. Will I be playing this on repeat for an unforeseen amount of time? Yes. Yes, I will. God, this song is such a confidence boost ",en
241,Perfect dance more than flashdance,en
242,For the old school people here.....this would fit into a Donna Summer disco framework real easy......this girl is going more old school R and B.....,en
243,"Seen her Hannah Montana era, wrecking ball era, Malibu era, and than this flower era . Grown up with her and she has my total respect for being such a strong, admirable women. Love you Miley.",en
244,I’m not even a Miley fan but something about this is so iconic. Love it.,en
245,This song is my new outlook on life.... forever grateful for this song ,en
246,Y love this song,en
247,I can't express how much I love the part when she's dancing crazily in the power suit,en
248,I feel this pain so much because i had the same fate and by god you couldn‘t have done better with this music video ,en
249,Amor de pessoa ,pt
250,Simply beautiful,en
251,Absolutely LOVE this song and Miley looks amazingly stunning in this clip.,en
252,Watching Miley grow and mature over the years from her own experiences is definitely bittersweet considering everything she has gone through. She's been through the ringer and yet has always come out better for it. Always take care of yourself and do what's right for you hun. You deserve it,en
253,I love this it tells women how to be Brave,en
254,This by far is the best song eva praise to miley ,en
255,This is the anthem for the singles. Thank you Miley!,en
256,Love this lady,en
257,I love miley Cyrus and her all songs and her voice are just awesome ️️️️️️,en
258,"Its soo good to heard a sucesfull pop song  these days !!! When most radio stations only play hip hop crap !!

Few artist can achieve this these days !!!",en
259,Nice song with a nice profond and sensual voice. Thank you Ms Cyrusit's really a beautiful job and good to listen to often.,en
260,"When plastic hearts was released, everyone (including myself) said that she “found her sound”. Flowers is completely different than the plastic hearts songs and at this point I just think that she is good at every style and can do anything. That’s her style. She just does everything she wants and I love it. Miley you’re an amazing artist. Definitely the best of your generation in my opinion",en
261,SONG OF THE YEAR ,en
262,I could listen to this song all day long,en
263,Very good music,en
264,"Then remembered I
I can buy myself flowers
Write my name in the sand
Talk to myself for hours",en
265,Wow !! Flowers bravo! :),en
266,What I love is that the song is pure. Empowering. Self loving. Not edgy. It's pure love. Healing. And success!,en
267,Love it,en
268,Perfect!!!,en
269,This song really hits differently on valentines day ,en
270,Miley on point # wow # one of the best #   it  much love coming from a 57 yr old  # if this song can touch a person my age  # Miley you are one of the best  ,en
271,"No other artist uses their talent in an as such self-empowering way as Miley does every time, in all the different genres she’s experimented. And she does it in a such authentic way that listening to her is kind of contagious for everyone’s self-confidence. Stand by you since forever, Miley!",en
272,Runaway smash hit girl love it ️️ Miley,en
273,I first heard this song a month or two ago when I went with a colleague on a lunchbreak. He and I were both weary. This song just fit.,en
274,"The real true love must be a mistake to look for it in someone else within ourselves.Exactly 4 months ago there were problems in my own relationship.  And I listened to this song.  After that, I decided to think hard and broke up with my boyfriend in about 4 months And now I'm here for 20 days and I'm happy I can be happy on my own thank you. Lots of love in Germany.",en
275,Wow. This song is everything for those of us who have a hard time realizing we can be everything we need for ourselves and then some ️,en
276,Melhor música pós separação ever,pt
277,"You make a point about as women ,we need to love ourself first,and more,we tend to forget ..brilliant song",en
278,"Yep!!! I can def understand why some people have said that it looks like she's copying how the Joker was dancing in the movie! Minus, of course, the maniacal part.
 LOVE THIS SONG & LOVE HER ",en
279,"You did very well at this song Miley, i like you so much <3",en
280,The way she is telling us to love ourselves because no one in this world can make us feel happy except for ourselves she is such a queen.,en
281,Thanks for helping me to move on!  You rock! :),en
282,THANK YOU MILIEY CYRUS FOR YOUR SONG! GIRL POWER!,en
283,muito linda vida,pt
284,2023's one of the best song ever  brilliant Miley now I'm a fanthis song brings me good vibes no hate just love..love ur self and wish them well haha for those who hurt u,en
285,I love this songs,en
286,"I'm addicted to this song, the lyrics, the beat, Miley's voice, everything is so wonderful, this single has everything to hit, Miley back to her pop roots",en
287,After 3 mouth it's still ,en
288,I love this song,en
289,Damn i dont know why i feel this song will be so nostalgic in a few years,en
290,Miley taught us so many things in the past and now she’s teaching us how to enjoy our own company better than being in a toxic relationship. Thank you Miley,en
291,Going through rejection but everytime listening this song make me feel stronger ,en
292,I love this song,en
293,I love this song do much I can buy myself flowers. LOL,en
294,I love this song,en
295,your songs  are amazing miley,en
296,"If this is the single, imagine what the album will be like. I’m already obsessed.",en
297,I love the person who directed this.... great work man .,en
298,Strong message : Self love is so important.,en
299,"My favorite one .
I'm happy hearing your song. 
Lovely. Lively. And .I love your voice.Miley",en
300,This feels like a response video to bruno mars song. Brilliantly composed to not make it copy it exact.,en
301,All that time covering female singers from the 70's and 80's has done her good. She's definitely been taking notes and improving her songwriting abilities. It's nice to see her evolving.,en
302,"Sending love from PH! Just reminding me to be me, and no man can change us! ",en
303,"My response  ""hard to deny""

Verse 1:

In the shadow of our love's demise,",en
304,"I don't listen Miley, but this song has such a powerful message. Don't expect others to love you, just love yourself.",en
305,Miley te amo ,en
306,My day is incomplete with out this song ,en
307,"I LOVE when she let's it all loose and just starts dancing towards the end. I can only dance like that when I'm alone. It's so uplifting, to confirm you only need yourself- everything and every one else is just a bonus.",en
308,I love this music ,en
309,Loved this chic since she was a kid what a great song ,en
310,I love it miley,en
311,"Had a couple of tequila shots and the next thing I was on the bar tablesNO remorse, NO REGRET, JUST DAMN GOOD  DANCING....EXACTLY I LOVEVME THAN ANYBODY CAN",en
312,I love miley because it's my favorite singer ,en
313,I truly believe Miley has gained lots of new fans with this song. I know I’m one of them. ,en
314,Her voice is perfect for this song.,en
315,I love this songggg. ,en
316,"She's not just a singer, she's an artist that translate her story into songs that everyone can relate.",en
317,GOD I LOVE HER SO FREAKING MUCH I would die and come back for a chance to meet her spirt!!!!!!,en
318,Go Miley!!!! Please i hope you win the Award!!!!!,en
319,I'm introvert and I love this song :),en
320,"A masterpiece. This screams self love and happiness. I can’t imagine what the album will be like if the song is this good. I’m obsessed. Miley, you did it again, another banger. I f*cking love you.",en
321,This sound is manifique ,en
322,"i can't stand most of miley's songs.. This one.... i dig...  her voice in this is gold, the lyrics are mature  and the corus catchy and infectious. Please more like this.",en
323,"Miley this is an iconic song. An anthem that will be sang by people for years to come. Self love, empowerment, and confidence!  you are a role model for so many. Thank you ",en
324,"I now see, Miley is an old soal and talents beyond our time and is aware that she is in a youthful beautiful vessel.
This song will be hudge. I  it. Needed to hear it.
Ty Miley",en
325,"So nice song No problem, I can give you flowers.",en
326,New favourite song!,en
327,"She always can renew her style,and her way of singing. When I think she has already reached the peak of her performance, she is able to set the bar even higher.",en
328,This should be the official after breakup anthem,en
329,Love yourself is the important message here.  you Rock girl,en
330,"We were good, we were gold
Kinda dream that can't be sold
We were right 'til we weren't
Built a home and watched it burn",en
331,As a fan growing up with Miley since Hannah Montanna I can't put to words how happy seeing her this confident and happy with herself makes me feel,en
332,I Love This so much. ,en
333,I'm about to get rejected by my crush today. I can certainly feel it to my bones so I'm playing this song,en
334,"She's an extremely versatile singer and her vocal abilities are getting better as time goes by, which is crazy because she's always been incredible. It's great to see that someone who came up during my childhood is still killing it.",en
335,"and also....anybody can ""love themselves better than anyone else can""  thanks for that amazing insight milley",en
336,This song hits different if you imagine it as a response to Bruno Mars' When I Was Your Man,en
337,i love this song i listen to it every day i love your video mylie cyrus,en
338,Thanks for the song Miley 🫰,en
339,"I've never been a big fan of hers, but DAMN. I have nothing but respect for her. This is amazing   ",en
340,Give it time and this will eventually hit 1b views.,en
341,The only problem with this song: it ends. ,en
342,That's the proof that singers can make songs about important topics and still have a good and actual rhythm in their songs ️️,en
343,Love this song. Loving yourself first .,en
344,It's so relieving to see her happy. She seemed really unhappy for so long,en
345,Dance in black coat is giving me goosebumps,en
346,THIS SONG BY MILEY CYRUS I LOVE THAT STYLE MAKES YOU WANT TO ENJOY THIS SONG YOU ARE INCREDIBLE AND AN EMPOWERED WOMAN!!!!!!!!! .,en
347,"As someone who was in an 8 year relationship with a narcissist who made me feel crazy and never did the bare minimum, this song makes me cry happy tears. This song gives me empowerment  thank you Miley",en
348,"The music is so great, thanks for sharing it with us, love you! Wishing everyone a happy working day and luck",en
349,Cadê os brasileiros que curtem esse som deixa o like aqui 🇧🇷,pt
350,"Great song! Sounds a lot like ""Wish I Knew You"" by the Revivalists.",en
351,"Miley has some gems, but this song is gold. She is really coming in to her own unique sound. She might land in  my 2023 fav artists just because of this song because I'm gonna be playing this one a lot",en
352,It makes me want to dance and scream the words with a ,en
353,I can't get it out of my head . Bye bye from Italy  ps: Miley here is really sensual ,en
